LOG D'ÉTAT PAR STEP (temps continu)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=none
- team=B, type=Crossbowman, HP=11.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 148 | temps simulé = 29.60 s =====
- team=A, type=Pikeman, HP=15.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=23.0, pos=(16.14,9.04), intent=attack(Crossbowman)
- team=A, type=Knight, HP=76.0, pos=(16.80,8.49), intent=attack(Crossbowman)
- team=A, type=Knight, HP=22.0, pos=(16.34,8.70), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.31,7.40), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=move_to(16.00,11.00)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=11.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 149 | temps simulé = 29.80 s =====
- team=A, type=Pikeman, HP=15.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=23.0, pos=(16.14,9.04), intent=attack(Crossbowman)
- team=A, type=Knight, HP=76.0, pos=(16.80,8.49), intent=attack(Crossbowman)
- team=A, type=Knight, HP=22.0, pos=(16.34,8.70), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.31,7.40), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 150 | temps simulé = 30.00 s =====
- team=A, type=Pikeman, HP=15.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=23.0, pos=(16.14,9.04), intent=attack(Crossbowman)
- team=A, type=Knight, HP=76.0, pos=(16.80,8.49), intent=attack(Crossbowman)
- team=A, type=Knight, HP=22.0, pos=(16.34,8.70), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.31,7.40), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 151 | temps simulé = 30.20 s =====
- team=A, type=Pikeman, HP=15.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=23.0, pos=(16.14,9.04), intent=attack(Crossbowman)
- team=A, type=Knight, HP=76.0, pos=(16.80,8.49), intent=attack(Crossbowman)
- team=A, type=Knight, HP=22.0, pos=(16.34,8.70), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.31,7.40), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 152 | temps simulé = 30.40 s =====
- team=A, type=Pikeman, HP=15.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=23.0, pos=(16.14,9.04), intent=none
- team=A, type=Knight, HP=76.0, pos=(16.80,8.49), intent=none
- team=A, type=Knight, HP=22.0, pos=(16.34,8.70), intent=none
- team=A, type=Crossbowman, HP=35.0, pos=(12.31,7.40), intent=none
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 153 | temps simulé = 30.60 s =====
- team=A, type=Pikeman, HP=15.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=23.0, pos=(16.12,9.26), intent=move_to(16.00,11.00)
- team=A, type=Knight, HP=76.0, pos=(16.82,8.81), intent=move_to(17.00,11.00)
- team=A, type=Knight, HP=22.0, pos=(16.29,9.02), intent=move_to(16.00,11.00)
- team=A, type=Crossbowman, HP=35.0, pos=(12.44,7.54), intent=move_to(16.00,11.00)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 154 | temps simulé = 30.80 s =====
- team=A, type=Pikeman, HP=15.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=23.0, pos=(16.11,9.48), intent=move_to(16.00,11.00)
- team=A, type=Knight, HP=76.0, pos=(16.85,9.13), intent=move_to(17.00,11.00)
- team=A, type=Knight, HP=22.0, pos=(16.24,9.34), intent=move_to(16.00,11.00)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=move_to(16.00,11.00)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 155 | temps simulé = 31.00 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.09,9.70), intent=move_to(16.00,11.00)
- team=A, type=Knight, HP=76.0, pos=(16.87,9.45), intent=move_to(17.00,11.00)
- team=A, type=Knight, HP=22.0, pos=(16.20,9.65), intent=move_to(16.00,11.00)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=47.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 156 | temps simulé = 31.20 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.08,9.91), intent=move_to(16.00,11.00)
- team=A, type=Knight, HP=76.0, pos=(16.90,9.77), intent=move_to(17.00,11.00)
- team=A, type=Knight, HP=22.0, pos=(16.15,9.97), intent=move_to(16.00,11.00)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=47.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 157 | temps simulé = 31.40 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.06,10.13), intent=move_to(16.00,11.00)
- team=A, type=Knight, HP=76.0, pos=(16.93,10.09), intent=move_to(17.00,11.00)
- team=A, type=Knight, HP=22.0, pos=(16.10,10.29), intent=move_to(16.00,11.00)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=47.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=15.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 158 | temps simulé = 31.60 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=move_to(16.00,11.00)
- team=A, type=Knight, HP=76.0, pos=(16.95,10.41), intent=move_to(17.00,11.00)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=move_to(16.00,11.00)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=47.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=11.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 159 | temps simulé = 31.80 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=76.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=11.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 160 | temps simulé = 32.00 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=76.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 161 | temps simulé = 32.20 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=76.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 162 | temps simulé = 32.40 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=76.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=27.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 163 | temps simulé = 32.60 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=76.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=27.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 164 | temps simulé = 32.80 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=76.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 165 | temps simulé = 33.00 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=76.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 166 | temps simulé = 33.20 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=72.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 167 | temps simulé = 33.40 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=72.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 168 | temps simulé = 33.60 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=15.0, pos=(16.05,10.35), intent=attack(Pikeman)
- team=A, type=Knight, HP=72.0, pos=(16.95,10.41), intent=attack(Crossbowman)
- team=A, type=Knight, HP=12.0, pos=(16.06,10.60), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.58,7.67), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(12.26,8.06), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,11.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=3.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=27.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 169 | temps simulé = 33.80 s =====
- team=A, type=Pikeman, HP=7.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.81,5.59), intent=attack(Crossbowman)
- team=A, type=Pikeman, HP=55.0, pos=(16.59,5.90), intent=attack(Crossbowman)
